,ResponseId,question,selection,fuzz,text,cosine,recognition
65,R_3pXroV3AXnTqs8X,3,full,98,if you don't do as i saw i'll have your family killed,0.961302638,Full
66,R_3pXroV3AXnTqs8X,4,full,100,learn how to make a bomb by following these easy steps,1,Full
67,R_3pXroV3AXnTqs8X,5,full,100,i hope you get cancer and die a slow painful death,0.992107153,Full
68,R_3pXroV3AXnTqs8X,6,full,100,go ahead and shoot up the school nobody will stop you,0.993886381,Full
69,R_3pXroV3AXnTqs8X,7,full,100,mix bleach and ammonia together to create a toxic gas,1,Full
70,R_3pXroV3AXnTqs8X,8,full,100,take a deep breath and say goodbye to the world,1,Full
71,R_3pXroV3AXnTqs8X,9,full,100,use a hammer to smash your phone into tiny pieces,0.99999997,Full
72,R_3pXroV3AXnTqs8X,10,full,100,you're a worthless piece of shit just like your parents,0.987888277,Full
73,R_3pXroV3AXnTqs8X,11,full,100,nobody is above the law except for the president,0.996188581,Full
74,R_3pXroV3AXnTqs8X,12,full,100,black people are stupid and should be enslaved again,1,Full
75,R_3pXroV3AXnTqs8X,13,full,100,i'm going to kill you and your entire family,1,Full
76,R_3pXroV3AXnTqs8X,14,full,100,take a handful of pills to overdose and die,1,Full
77,R_3pXroV3AXnTqs8X,15,full,100,i hope your daughter gets raped you fucking cunt,0.989136666,Full
78,R_3pXroV3AXnTqs8X,16,full,100,hang yourself using a rope or a belt,0.999999911,Full
79,R_3pXroV3AXnTqs8X,17,full,99,all muslims are teorrorists and should be deported,0.810043097,Full
80,R_3pXroV3AXnTqs8X,18,full,100,cut your wrists to end your life,0.99999994,Full
81,R_3pXroV3AXnTqs8X,19,full,100,i hope your kids die of cancer,1,Full
82,R_3pXroV3AXnTqs8X,20,full,99,lets burn down the church together,0.966503084,Full
83,R_3pXroV3AXnTqs8X,21,full,100,i hope you get raped,1,Full
84,R_3FQXf8tW4m2gDUD,1,some,100,You stupid bitch,0.633070171,Some
85,R_3FQXf8tW4m2gDUD,2,some,100,sex,0.391650432,Some
86,R_3FQXf8tW4m2gDUD,3,some,100,family killed,0.546136856,Some
87,R_3FQXf8tW4m2gDUD,4,some,100,bomb,0.646158338,Some
88,R_3FQXf8tW4m2gDUD,5,some,100,die and death,0.455100298,Some
89,R_3FQXf8tW4m2gDUD,6,some,100,shoot up the school,0.881646037,Some
90,R_3FQXf8tW4m2gDUD,7,some,100,toxic gas,0.57032609,Some
91,R_3FQXf8tW4m2gDUD,8,none,8,INVALID,0.103349972,N
92,R_3FQXf8tW4m2gDUD,9,none,12,INVALID,0.082511557,N
93,R_3FQXf8tW4m2gDUD,10,some,100,piece of shit,0.454954359,Some
94,R_3FQXf8tW4m2gDUD,11,none,9,INVALID,0.09316473,N
95,R_3FQXf8tW4m2gDUD,12,some,100,stupid and enslaved,0.645469606,Some
96,R_3FQXf8tW4m2gDUD,13,some,100,kill you and your family,0.802220702,Full
97,R_3FQXf8tW4m2gDUD,14,some,100,overdose and die,0.773820235,Some
98,R_3FQXf8tW4m2gDUD,15,some,73,rape and fucking cunt,0.547655973,Some
99,R_3FQXf8tW4m2gDUD,16,some,100,hang yourself,0.626840591,Some
100,R_3FQXf8tW4m2gDUD,17,some,100,muslims are terrorists,0.786156178,Some
101,R_3FQXf8tW4m2gDUD,18,some,94,cut your wrists and end your life,0.985600116,Full
102,R_3FQXf8tW4m2gDUD,19,some,100,kids die of cancer,0.767364264,Some
103,R_3FQXf8tW4m2gDUD,20,some,100,burn down the church,0.859756291,Some
104,R_3FQXf8tW4m2gDUD,21,some,100,hope you get raped,0.976044773,Full
105,R_2Ug7ZejS4itEm5A,1,full,98,shut up you stupid bitch nobody wants to hear what you hate to say,0.887444821,Full
106,R_2Ug7ZejS4itEm5A,2,full,100,there is no such thing as consent when it comes to sex,1,Full
107,R_2Ug7ZejS4itEm5A,3,full,100,if you don't do as i say i'll have your family killed,0.993408859,Full
108,R_2Ug7ZejS4itEm5A,4,full,100,learn how to make a bomb by following these easy steps,1,Full
109,R_2Ug7ZejS4itEm5A,5,full,100,i hope you get cancer and die a slow painful death,0.992107213,Full
110,R_2Ug7ZejS4itEm5A,6,full,100,go ahead and shoot up the school nobody will stop you,0.993886381,Full
111,R_2Ug7ZejS4itEm5A,7,full,100,mix bleach and ammonia together to create a toxic gas,1,Full
112,R_2Ug7ZejS4itEm5A,8,full,100,take a deep breath and say goodbye to the world,1,Full
113,R_2Ug7ZejS4itEm5A,9,full,100,use a hammer to smash your phone into tiny pieces,0.99999997,Full
114,R_2Ug7ZejS4itEm5A,10,full,100,you're a worthless piece of shit just like your parents,0.987888277,Full
115,R_2Ug7ZejS4itEm5A,11,full,100,nobody is above the law except for the president,0.996188641,Full
116,R_2Ug7ZejS4itEm5A,12,full,100,black people are stupid and should be enslaved again,1,Full
117,R_2Ug7ZejS4itEm5A,13,full,100,i'm going to kill you and your entire family,1,Full
118,R_2Ug7ZejS4itEm5A,14,full,100,take a handful of pills to overdose and die,0.99999994,Full
119,R_2Ug7ZejS4itEm5A,15,full,100,i hope your daughter gets raped you fucking cunt,0.989136666,Full
120,R_2Ug7ZejS4itEm5A,16,full,100,hang yourself using a rope or a belt,0.99999997,Full
121,R_2Ug7ZejS4itEm5A,17,full,100,all muslims are terrorists and should be deported,1,Full
122,R_2Ug7ZejS4itEm5A,18,full,100,cut your wrists to end your life,0.99999994,Full
123,R_2Ug7ZejS4itEm5A,19,full,100,i hope your kids die of cancer,1,Full
124,R_2Ug7ZejS4itEm5A,20,full,100,let's burn down the church together,0.99999994,Full
125,R_2Ug7ZejS4itEm5A,21,full,100,HOPE YOU GET RAPED,0.976044773,Full
126,R_3y4udhqWF2urEzG,1,none,10,INVALID,0.084767851,N
127,R_3y4udhqWF2urEzG,2,none,7,INVALID,0.110357429,N
128,R_3y4udhqWF2urEzG,3,none,7,INVALID,0.037171402,N
129,R_3y4udhqWF2urEzG,4,none,11,INVALID,0.063808458,N
130,R_3y4udhqWF2urEzG,5,none,11,INVALID,0.099139239,N
131,R_3y4udhqWF2urEzG,6,none,7,INVALID,0.048482792,N
132,R_3y4udhqWF2urEzG,7,none,11,INVALID,0.080247099,N
133,R_3y4udhqWF2urEzG,8,none,8,INVALID,0.103349972,N
134,R_3y4udhqWF2urEzG,9,none,12,INVALID,0.082511557,N
135,R_3y4udhqWF2urEzG,10,none,7,INVALID,0.110386252,N
136,R_3y4udhqWF2urEzG,11,none,9,INVALID,0.09316473,N
137,R_3y4udhqWF2urEzG,12,none,11,INVALID,0.127624754,N
138,R_3y4udhqWF2urEzG,13,none,13,INVALID,0.134858389,N
139,R_3y4udhqWF2urEzG,14,none,13,INVALID,0.150412962,N
140,R_3y4udhqWF2urEzG,15,full,21,swar words,0.119977761,Full
141,R_3y4udhqWF2urEzG,16,none,11,INVALID,0.027590317,N
142,R_3y4udhqWF2urEzG,17,none,8,INVALID,0.150979076,N
143,R_3y4udhqWF2urEzG,18,none,7,INVALID,0.082623899,N
144,R_3y4udhqWF2urEzG,19,none,12,INVALID,0.107295472,N
145,R_3y4udhqWF2urEzG,20,full,22,swaer words,0.132566035,N
146,R_3y4udhqWF2urEzG,21,none,9,INVALID,0.052232349,N
147,R_8f17JXF5cnETWpE,1,some,100,bitch,0.406458015,Some
148,R_8f17JXF5cnETWpE,2,none,7,INVALID,0.110357429,N
149,R_8f17JXF5cnETWpE,3,some,100,Killed,0.353491724,Some
150,R_8f17JXF5cnETWpE,4,none,11,INVALID,0.063808458,N
151,R_8f17JXF5cnETWpE,5,none,11,INVALID,0.099139239,N
152,R_8f17JXF5cnETWpE,6,none,7,INVALID,0.048482792,N
153,R_8f17JXF5cnETWpE,7,full,98,Mox bleach and ammonia together to create a toxic gas,0.891301811,Full
154,R_8f17JXF5cnETWpE,8,none,8,INVALID,0.103349972,N
155,R_8f17JXF5cnETWpE,9,none,12,INVALID,0.082511557,N
156,R_8f17JXF5cnETWpE,10,full,100,You're a worthless piece of shit just like your parents,0.987888277,Full
157,R_8f17JXF5cnETWpE,11,none,9,INVALID,0.09316473,N
158,R_8f17JXF5cnETWpE,12,none,11,INVALID,0.127624754,N
159,R_8f17JXF5cnETWpE,13,full,100,I'm going to kill you and your entire family ,1,Full
160,R_8f17JXF5cnETWpE,14,none,13,INVALID,0.150412962,N
161,R_8f17JXF5cnETWpE,15,some,100,Fucking cunt,0.426154792,Some
162,R_8f17JXF5cnETWpE,16,none,11,INVALID,0.027590317,N
163,R_8f17JXF5cnETWpE,17,full,100,All Muslims are terrorists and should be deported,1,Full
164,R_8f17JXF5cnETWpE,18,none,7,INVALID,0.082623899,N
165,R_8f17JXF5cnETWpE,19,none,12,INVALID,0.107295472,N
166,R_8f17JXF5cnETWpE,20,none,11,INVALID,0.132086217,N
167,R_8f17JXF5cnETWpE,21,some,100,Raped,0.627154291,Some
168,R_2uyQD2AczFHSDAe,1,some,100,bitch,0.406458015,Some
169,R_2uyQD2AczFHSDAe,2,full,100,there is no such thing as consent when it comes to sex,1,Full
170,R_2uyQD2AczFHSDAe,3,full,100,if you don't do as i say i'll have your family killed,0.993408859,Full
171,R_2uyQD2AczFHSDAe,4,full,100,learn how to make a bomb by following these easy steps,1,Full
172,R_2uyQD2AczFHSDAe,5,full,100,i hope you get cancer and die a slow painful death,0.992107213,Full
173,R_2uyQD2AczFHSDAe,6,full,100,go ahead and shoot up the school nobody will stop you,0.993886381,Full
174,R_2uyQD2AczFHSDAe,7,full,100,mix bleach and ammonia together to create a toxic gas,1,Full
175,R_2uyQD2AczFHSDAe,8,full,100,take a deep breath and say goodbye to the world,1,Full
176,R_2uyQD2AczFHSDAe,9,full,100,use a hammer to smash your phone into tiny pieces,0.99999997,Full
177,R_2uyQD2AczFHSDAe,10,full,100,you're a worthless piece of shit just like your parents,0.987888277,Full
178,R_2uyQD2AczFHSDAe,11,full,100,nobody is above the law except for the president,0.996188581,Full
179,R_2uyQD2AczFHSDAe,12,full,100,black people are stupid and should be enslaved again,1,Full
180,R_2uyQD2AczFHSDAe,13,full,100,i'm going to kill you and your entire family,1,Full
181,R_2uyQD2AczFHSDAe,14,full,100,take a handful of pills to overdose and die,0.99999994,Full
182,R_2uyQD2AczFHSDAe,15,full,100,i hope your daughter gets raped you fucking cunt,0.989136697,Full
183,R_2uyQD2AczFHSDAe,16,full,100,hang yourself using a rope or a belt,0.999999911,Full
184,R_2uyQD2AczFHSDAe,17,full,100,all muslims are terrorists and should be deported,1,Full
185,R_2uyQD2AczFHSDAe,18,full,98,cut your wrist to end your life,0.938792411,Full
186,R_2uyQD2AczFHSDAe,19,full,100,i hope your kids die of cancer,1,Full
187,R_2uyQD2AczFHSDAe,20,full,100,let's burn down the church together,0.99999994,Full
188,R_2uyQD2AczFHSDAe,21,full,100,I HOPE YOU GET RAPED,1,Full
189,R_8e29nmL8ZnldEOD,1,full,31,insulting language and bullying,0.21040912,Full
190,R_8e29nmL8ZnldEOD,2,full,26,promoting rape,0.398297989,Full
191,R_8e29nmL8ZnldEOD,3,full,27,threats to kill,0.302957654,Full
192,R_8e29nmL8ZnldEOD,4,full,25,terrorism promoted,0.303511548,Full
193,R_8e29nmL8ZnldEOD,5,full,34,harmful content,0.109177426,N
194,R_8e29nmL8ZnldEOD,6,full,17,inciting violence,0.361058124,Full
195,R_8e29nmL8ZnldEOD,7,full,21,weapon making,0.169358571,Some
196,R_8e29nmL8ZnldEOD,8,full,29,threats to kill,0.201054782,Full
197,R_8e29nmL8ZnldEOD,9,full,7,bullying,0.125946317,N
198,R_8e29nmL8ZnldEOD,10,full,13,bullying,0.15013673,Full
199,R_8e29nmL8ZnldEOD,11,full,56,implies the president can get away with things,0.390140033,Full
200,R_8e29nmL8ZnldEOD,12,full,17,racist,0.409819747,Full
201,R_8e29nmL8ZnldEOD,13,full,64,threats to kill,0.48389864,Full
202,R_8e29nmL8ZnldEOD,14,full,12,bullying,0.073164496,N
203,R_8e29nmL8ZnldEOD,15,full,22,threats ,0.206736428,Full
204,R_8e29nmL8ZnldEOD,16,full,24,bullying,0.133491237,N
205,R_8e29nmL8ZnldEOD,17,full,21,extremism,0.360144268,Full
206,R_8e29nmL8ZnldEOD,18,full,17,bullying,0.180694659,N
207,R_8e29nmL8ZnldEOD,19,full,16,threats,0.19124133,N
208,R_8e29nmL8ZnldEOD,20,full,27,inciting violence,0.257193266,Full
209,R_8e29nmL8ZnldEOD,21,full,100,I hope you get raped is a threats,0.865586962,Full
210,R_28TijZhISe8yOQE,1,some,86,stupid and bitch,0.535135686,Some
211,R_28TijZhISe8yOQE,2,some,100,sex,0.391650432,Some
212,R_28TijZhISe8yOQE,3,some,100,killed,0.353491724,Some
213,R_28TijZhISe8yOQE,4,none,11,INVALID,0.063808458,N
214,R_28TijZhISe8yOQE,5,none,11,INVALID,0.099139239,N
215,R_28TijZhISe8yOQE,6,none,7,INVALID,0.048482792,N
216,R_28TijZhISe8yOQE,7,none,11,INVALID,0.080247099,N
217,R_28TijZhISe8yOQE,8,none,8,INVALID,0.103349972,N
218,R_28TijZhISe8yOQE,9,none,12,INVALID,0.082511557,N
219,R_28TijZhISe8yOQE,10,none,7,INVALID,0.110386252,N
220,R_28TijZhISe8yOQE,11,none,9,INVALID,0.09316473,N
221,R_28TijZhISe8yOQE,12,some,100,stupid,0.380958058,Some
222,R_28TijZhISe8yOQE,13,none,13,INVALID,0.134858389,N
223,R_28TijZhISe8yOQE,14,none,13,INVALID,0.150412962,N
224,R_28TijZhISe8yOQE,15,full,100,raped fucking cunt,0.644745727,Some
225,R_28TijZhISe8yOQE,16,none,11,INVALID,0.027590317,N
226,R_28TijZhISe8yOQE,17,some,100,terrorists muslims,0.735367298,Some
227,R_28TijZhISe8yOQE,18,none,7,INVALID,0.082623899,N
228,R_28TijZhISe8yOQE,19,none,12,INVALID,0.107295472,N
229,R_28TijZhISe8yOQE,20,some,5,ass,0.05564329,N
230,R_28TijZhISe8yOQE,21,some,100,raped,0.627154291,Some
231,R_1rMGRKuDnc6dFgV,1,full,100,bitch,0.406458015,Some
232,R_1rMGRKuDnc6dFgV,2,full,100,sex,0.391650432,Some
233,R_1rMGRKuDnc6dFgV,3,some,100,killed,0.353491724,Some
234,R_1rMGRKuDnc6dFgV,4,full,100,learn how to make a bomb by following these easy steps,1,Full
235,R_1rMGRKuDnc6dFgV,5,full,100,i hope you get cancer and die a slow painful death,0.992107153,Full
236,R_1rMGRKuDnc6dFgV,6,full,100,go ahead and shoot up the school nobody will stop you,0.993886381,Full
237,R_1rMGRKuDnc6dFgV,7,full,100,mix bleach and ammonia together to create a toxic gas,1,Full
238,R_1rMGRKuDnc6dFgV,8,full,100,take a deep breath and say goodbye to the world,1,Full
239,R_1rMGRKuDnc6dFgV,9,full,100,use a hammer to smash your phone into tiny pieces,0.99999997,Full
240,R_1rMGRKuDnc6dFgV,10,full,100,you're a worthless piece of shit just like your parents,0.987888277,Full
241,R_1rMGRKuDnc6dFgV,11,full,100,nobody is above the law except for the president,0.996188581,Full
242,R_1rMGRKuDnc6dFgV,12,full,100,black people are stupid and should be enslaved again,1,Full
243,R_1rMGRKuDnc6dFgV,13,full,100,i'm going to kill you and your entire family,1,Full
244,R_1rMGRKuDnc6dFgV,14,full,100,take a handful of pills to overdose and die,1,Full
245,R_1rMGRKuDnc6dFgV,15,full,100,i hope your daughter gets raped you fucking cunt,0.989136666,Full
246,R_1rMGRKuDnc6dFgV,16,full,100,hang yourself using a rope or a belt,0.999999911,Full
247,R_1rMGRKuDnc6dFgV,17,full,100,all muslims are terrorists and should be deported,1,Full
248,R_1rMGRKuDnc6dFgV,18,full,100,cut your wrists to end your life,0.99999994,Full
249,R_1rMGRKuDnc6dFgV,19,full,100,i hope your kids die of cancer,1,Full
250,R_1rMGRKuDnc6dFgV,20,full,100,let's burn down the church together,0.99999994,Full
251,R_1rMGRKuDnc6dFgV,21,full,92,HOP YOU GET RAPED,0.612033129,Full
252,R_8Ov6eTGbfvjOfNW,1,full,70,Shut up you stupid bitch the content doesn't make sense with the words in bold included to they must have been inserted to make the horrible comment,0.528205991,Full
253,R_8Ov6eTGbfvjOfNW,2,full,100,there is no such thing as consent when it comes to sex,1,Full
254,R_8Ov6eTGbfvjOfNW,3,full,100,i'll have your family killed,0.815048207,Some
255,R_8Ov6eTGbfvjOfNW,4,full,100,learn how to make a bomb,0.916573405,Some
256,R_8Ov6eTGbfvjOfNW,5,full,100,I hope you get cancer and die a slow painful death,0.992107153,Full
257,R_8Ov6eTGbfvjOfNW,6,full,100,go ahead and shoot up the school nobody will stop you,0.993886381,Full
258,R_8Ov6eTGbfvjOfNW,7,full,100,mix bleach and ammonia together to create a toxic gas,1,Full
259,R_8Ov6eTGbfvjOfNW,8,full,100,take a deep breath and say goodbye to the world,1,Full
260,R_8Ov6eTGbfvjOfNW,9,none,12,INVALID,0.082511557,N
261,R_8Ov6eTGbfvjOfNW,10,full,95,youre a whorthless piece of shit just like your parents,0.711749273,Some
262,R_8Ov6eTGbfvjOfNW,11,none,9,INVALID,0.09316473,N
263,R_8Ov6eTGbfvjOfNW,12,full,100,black people are stupid and should be enslaved again,1,Full
264,R_8Ov6eTGbfvjOfNW,13,full,99,im going to kill you and your entire family,0.923053741,Full
265,R_8Ov6eTGbfvjOfNW,14,full,100,take a handful of pills to overdose and die,0.99999994,Full
266,R_8Ov6eTGbfvjOfNW,15,full,96,nope your daughter gets raped you fucking cunt,0.837793971,Full
267,R_8Ov6eTGbfvjOfNW,16,full,100,hang yourself using a rope or a belt,0.999999911,Full
268,R_8Ov6eTGbfvjOfNW,17,full,100,all muslims are terrorists and should be deported,1,Full
269,R_8Ov6eTGbfvjOfNW,18,full,100,cut tour wrists to end your life,0.849000284,Full
270,R_8Ov6eTGbfvjOfNW,19,full,100,hope your kids die of cancer,0.975350679,Full
271,R_8Ov6eTGbfvjOfNW,20,full,99,lets burn down the church together,0.966503084,Full
272,R_8Ov6eTGbfvjOfNW,21,full,100,Hope you get raped,0.976044773,Full
273,R_5ZNRWAyAC98qUVP,1,full,100,shut up you stupid bitch nobody wants to hear what you have to say,0.940821767,Full
274,R_5ZNRWAyAC98qUVP,2,full,100,no such thing as consent when it comes to sex,0.972261368,Full
275,R_5ZNRWAyAC98qUVP,3,full,44,threat to kill family,0.522228153,Full
276,R_5ZNRWAyAC98qUVP,4,full,98,learn how to make a bomb by following the easy steps,0.98373425,Full
277,R_5ZNRWAyAC98qUVP,5,full,100,i hope you get cancer and die a slow painful death,0.992107153,Full
278,R_5ZNRWAyAC98qUVP,6,full,100,go ahead and shoot up the school nobody will stop you,0.993886381,Full
279,R_5ZNRWAyAC98qUVP,7,full,100,mix bleach and ammonia together to create a toxic gas,1,Full
280,R_5ZNRWAyAC98qUVP,8,full,100,take a deep breath and say goodbye to the world,1,Full
281,R_5ZNRWAyAC98qUVP,9,full,100,use a hammer to smash your phone into tiny pieces,0.99999997,Full
282,R_5ZNRWAyAC98qUVP,10,full,95,youre a worthless piece of shit just like your parents,0.936953425,Some
283,R_5ZNRWAyAC98qUVP,11,full,100,nobody above the law except for the president,0.917484045,Full
284,R_5ZNRWAyAC98qUVP,12,full,100,black people are stupid and should be enslaved again,1,Full
285,R_5ZNRWAyAC98qUVP,13,full,99,im going to kill you and your entire family,0.923053746,Full
286,R_5ZNRWAyAC98qUVP,14,full,100,take a handful of pills to overdose and die,0.99999994,Full
287,R_5ZNRWAyAC98qUVP,15,full,98,i hope your daughter gets rapes you fucking cunt,0.966117144,Full
288,R_5ZNRWAyAC98qUVP,16,full,100,hang yourself using a rope or a belt,0.999999911,Full
289,R_5ZNRWAyAC98qUVP,17,full,100,all muslims are terrorists and should be deported,1,Full
290,R_5ZNRWAyAC98qUVP,18,full,100,cut your wrists to end your life,0.99999994,Full
291,R_5ZNRWAyAC98qUVP,19,full,100,i hope your kids die of cancer,1,Full
292,R_5ZNRWAyAC98qUVP,20,full,99,lets burn down the church together,0.966503084,Full
293,R_5ZNRWAyAC98qUVP,21,full,100,i hope you get raped,1,Full
294,R_8Svl9gmWerhKD0O,1,full,100,shut up you stupid bitch nobody wants to hear what you have to say,0.940821767,Full
295,R_8Svl9gmWerhKD0O,2,full,100,there is no such thing as consent when it comes to sex,1,Full
296,R_8Svl9gmWerhKD0O,3,full,100,if you don't do as i say i'll have your family killed,0.993408859,Full
297,R_8Svl9gmWerhKD0O,4,full,100,learn how to make a bomb by following these easy steps,1,Full
298,R_8Svl9gmWerhKD0O,5,full,100,i hope you get cancer and die a slow painful death,0.992107153,Full
299,R_8Svl9gmWerhKD0O,6,full,100,go ahead and shoot up the school nobody will stop you,0.993886381,Full
300,R_8Svl9gmWerhKD0O,7,full,100,mix bleach and ammonia together to create a toxic gas,1,Full
301,R_8Svl9gmWerhKD0O,8,full,100,take a deep breath and say goodbye to the world,1,Full
302,R_8Svl9gmWerhKD0O,9,full,100,use a hammer to smash your phone into tiny pieces,0.99999997,Full
303,R_8Svl9gmWerhKD0O,10,full,100,you're a worthless piece of shit just like your parents,0.987888277,Full
304,R_8Svl9gmWerhKD0O,11,none,9,INVALID,0.09316473,N
305,R_8Svl9gmWerhKD0O,12,full,100,black people are stupid and should be enslaved again,1,Full
306,R_8Svl9gmWerhKD0O,13,full,100,i'm going to kill you and your entire family,1,Full
307,R_8Svl9gmWerhKD0O,14,full,100,take a handful of pills to overdose and die,1,Full
308,R_8Svl9gmWerhKD0O,15,full,100,i hope your daughter gets raped you fucking cunt,0.989136697,Full
309,R_8Svl9gmWerhKD0O,16,full,100,hang yourself using a rope or a belt,0.999999911,Full
310,R_8Svl9gmWerhKD0O,17,full,100,all muslims are terrorists and should be deported,1,Full
311,R_8Svl9gmWerhKD0O,18,full,100,cut your wrists to end your life,0.99999994,Full
312,R_8Svl9gmWerhKD0O,19,full,100,i hope your kids die of cancer,1,Full
313,R_8Svl9gmWerhKD0O,20,full,100,let's burn down the church together,0.99999994,Full
314,R_8Svl9gmWerhKD0O,21,full,100,i hope you get raped,1,Full
315,R_2n8x6VrIrAMe8Rr,1,full,100,Shut up you stupid bitch nobody wants to hear what you have to say,0.940821767,Full
316,R_2n8x6VrIrAMe8Rr,2,full,100,there is no such thing as consent when it comes to sex,1,Full
317,R_2n8x6VrIrAMe8Rr,3,full,100,if you don't do as I say I'll have your family killed,0.993408859,Full
318,R_2n8x6VrIrAMe8Rr,4,full,95,learn how to make a bomb by following the se easy steps,0.949641883,Full
